lon,lat,district,State name,District code,Population,Male,Female,Literate,Male_Literate,Female_Literate,Households,Rural_Households,Urban_Households,Housholds_with_Electric_Lighting,LPG_or_PNG_Households,Households_with_Internet,Households_with_Computer,Households_with_Television,Households_with_Telephone_Mobile_Phone,Households_with_Car_Jeep_Van,Hindus,Muslims,Christians,Sikhs,Buddhists,Jains,Others_Religions,Male_percentage,Female_percentage,Sex_ratio,Male_literacy_percent,Female_literacy_percent
87.66088857844782,23.960102353612797,BIRBHUM,WEST BENGAL,334,3502404,1790920,1711484,2158447,1201481,956966,965609,831044,134565,333752,57010,5210,39636,191514,272320,7305,2181515,1298054,10906,582,258,1152,6051,51.0,49.0,96.0,56.0,44.0
86.73402406160713,24.332531159561402,DEOGHAR,JHARKHAND,350,1492073,775022,717051,793538,489837,303701,321710,257373,64337,130193,26760,1944,13550,64890,126305,3714,1165140,302626,6027,143,188,282,16067,52.0,48.0,93.0,62.0,38.0
84.1694309175367,24.20232341666789,PALAMU,JHARKHAND,358,1939869,1006302,933567,1024563,621706,402857,407904,355529,52375,68238,17270,2155,19981,51012,167482,8015,1683169,238295,6164,734,188,284,5681,52.0,48.0,93.0,61.0,39.0
81.82607568922909,24.221718514262268,SIDHI,MADHYA PRADESH,462,1127033,575912,551121,600785,353030,247755,276869,250953,25916,102228,9569,837,10790,26502,82709,3320,1077545,34419,511,128,92,93,12556,51.0,49.0,96.0,59.0,41.0
84.87714682329641,24.18122131648806,CHATRA,JHARKHAND,347,1042886,533935,508951,510061,303902,206159,215502,200974,14528,27037,5307,590,9115,17627,82823,2110,903179,116710,6565,888,35,129,12936,51.0,49.0,95.0,60.0,40.0
83.69567930807469,24.103284100710628,GARHWA,JHARKHAND,346,1322784,683575,639209,653476,405161,248315,292052,272872,19180,29373,6798,565,8881,21864,100748,2671,1104475,194680,17168,123,371,20,4591,52.0,48.0,94.0,62.0,38.0
78.75798067616161,23.858215122044236,SAGAR,MADHYA PRADESH,427,2378458,1256257,1122201,1545719,908607,637112,613915,448408,165507,366494,68482,4546,24811,160622,213013,11291,2198297,103480,5580,4146,991,62992,168,53.0,47.0,89.0,59.0,41.0
71.75797857237946,23.77380879945294,PATAN,GUJARAT,470,1343734,694397,649337,837913,494631,343282,404138,301483,102655,223424,66310,2231,12870,108006,176829,7802,1194745,142797,916,337,66,3602,66,52.0,48.0,94.0,59.0,41.0
79.5286980419497,23.812701817952707,DAMOH,MADHYA PRADESH,428,1264219,661873,602346,747715,445737,301978,369901,303387,66514,187731,23270,1432,10504,66044,104780,3031,1186420,47966,1681,1096,119,25005,82,52.0,48.0,91.0,60.0,40.0
76.56966479710582,23.371539920503967,SHAJAPUR,MADHYA PRADESH,436,1512681,780520,732161,894612,543509,351103,386608,312611,73997,232735,32204,1382,10797,88946,160720,4200,1321003,174724,815,631,179,13755,66,52.0,48.0,94.0,61.0,39.0
77.81265449745469,23.893301011956726,VIDISHA,MADHYA PRADESH,443,1458875,769568,689307,862918,512344,350574,376409,292579,83830,181510,41617,1926,12888,96565,150643,5682,1287391,149548,1313,914,295,18490,70,53.0,47.0,90.0,59.0,41.0
72.46961526852772,23.611000162051372,MEHSANA,GUJARAT,471,2035064,1056520,978544,1502645,847499,655146,659743,476005,183738,385609,180985,7759,33731,245131,301436,25163,1885732,136431,1954,1082,146,7087,88,52.0,48.0,93.0,56.0,44.0
76.73151630266887,23.863371866466967,RAJGARH,MADHYA PRADESH,442,1545814,790212,755602,804245,488797,315448,401717,331894,69823,231130,30688,1611,12718,76942,150010,4185,1433879,106928,1243,460,121,1599,50,51.0,49.0,96.0,61.0,39.0
81.47360083209604,23.631966332727533,SHAHDOL,MADHYA PRADESH,460,1066063,540021,526042,604194,348761,255433,291440,233594,57846,113184,24255,1733,10817,45685,72253,3819,997073,42426,2372,912,268,1737,19448,51.0,49.0,97.0,58.0,42.0
88.51374107338889,23.487535186064957,NADIA,WEST BENGAL,336,5167600,2653768,2513832,3480555,1878866,1601689,1549771,1081381,468390,623729,168314,12787,77210,384314,544290,18658,3728482,1382682,33835,849,514,281,16893,51.0,49.0,95.0,54.0,46.0
86.90373946609407,23.982656610056075,JAMTARA,JHARKHAND,363,791042,404830,386212,426312,258260,168052,185668,165555,20113,49419,5564,808,4959,31194,55601,1632,550560,164406,4419,520,118,783,68564,51.0,49.0,95.0,61.0,39.0
73.8493229005212,23.73215443223359,DUNGARPUR,RAJASTHAN,124,1388552,696532,692020,681591,415820,265771,354363,322816,31547,141275,26351,1477,11742,46510,115373,4385,1340065,28662,830,240,226,16141,853,50.0,50.0,99.0,61.0,39.0
80.40855678521633,23.752615436738296,KATNI,MADHYA PRADESH,450,1292042,662013,630029,790773,460583,330190,349031,276151,72880,172416,38086,2179,13094,76207,100862,3958,1240650,37232,3158,1167,157,5342,2643,51.0,49.0,95.0,58.0,42.0
86.47616410643043,23.830175895608882,DHANBAD,JHARKHAND,354,2684487,1405956,1278531,1722204,1014950,707254,664219,258764,405455,427173,83995,11568,46646,290580,328776,18631,2149480,431762,11243,9727,331,1268,77182,52.0,48.0,91.0,59.0,41.0
74.35998167780835,23.478032525369706,BANSWARA,RAJASTHAN,125,1797485,907754,889731,829343,513854,315489,429844,390437,39407,120603,34189,2324,15062,48693,108760,5287,1701234,48834,22250,427,138,22613,109,51.0,49.0,98.0,62.0,38.0
80.9771730056238,23.564059027819255,UMARIA,MADHYA PRADESH,431,644758,330674,314084,356672,210907,145765,168066,138100,29966,67975,12713,839,6360,22502,39260,1873,620515,15966,667,190,70,220,6028,51.0,49.0,95.0,59.0,41.0
84.43970067127492,23.714747331554197,LATEHAR,JHARKHAND,359,726978,369666,357312,350682,209706,140976,160514,146377,14137,38194,2177,340,6240,10697,39512,1268,473049,69808,47653,120,128,16,133525,51.0,49.0,97.0,60.0,40.0
75.07928418057914,23.497490735957502,RATLAM,MADHYA PRADESH,434,1455069,738241,716828,825880,485090,340790,373867,266716,107151,213825,67830,3644,14905,107463,146318,5757,1267043,151071,3996,1353,175,29353,123,51.0,49.0,97.0,59.0,41.0
85.99670715636103,23.697539903086078,BOKARO,JHARKHAND,355,2062330,1072807,989523,1273520,759088,514432,508764,250312,258452,274726,67157,9754,37997,179570,239204,21098,1636460,241451,13730,4174,1890,2045,160524,52.0,48.0,92.0,60.0,40.0
85.55861779795723,23.63140865462162,RAMGARH,JHARKHAND,361,949443,494230,455213,596497,350031,246466,252625,134067,118558,149265,24095,2876,12021,87482,117980,7418,774251,129037,7260,5093,69,537,32378,52.0,48.0,92.0,59.0,41.0
77.39088416077878,23.469006428496836,BHOPAL,MADHYA PRADESH,444,2371061,1236130,1134931,1660690,920314,740376,700719,118893,581826,452912,281442,40788,94729,339750,353909,60383,1755861,525434,23432,10789,21688,25950,335,52.0,48.0,92.0,55.0,45.0
87.95028887198276,23.355956947808746,PURBA BARDHAMAN,WEST BENGAL,335,7717563,3966889,3750674,5247208,2918040,2329168,2227236,1364868,862368,1049943,292585,32323,141387,747286,930784,46714,6008472,1599764,21220,16675,1602,1674,44968,51.0,49.0,95.0,56.0,44.0
82.23330873134667,23.47158627598493,KORIYA,CHHATTISGARH,400,658917,334737,324180,397823,229923,167900,181615,121852,59763,80023,25605,1667,7609,38765,50432,3402,604259,25878,9398,1391,84,1155,15474,51.0,49.0,97.0,58.0,42.0
75.66751288096356,23.331838583375255,UJJAIN,MADHYA PRADESH,435,1986864,1016289,970575,1240990,730817,510173,489449,300765,188684,323379,123526,7501,27733,181659,248508,12167,1718204,233133,4659,3241,945,24622,211,51.0,49.0,96.0,59.0,41.0
72.6959746671577,23.25861815734114,GANDHINAGAR,GUJARAT,473,1391753,723864,667889,1030494,582686,447808,433258,237624,195634,262539,132683,12107,33662,178594,204833,26385,1319586,57273,3237,1985,497,6405,82,52.0,48.0,92.0,57.0,43.0
72.24343929078874,22.775642201278398,AHMEDABAD,GUJARAT,474,7214225,3788051,3426174,5435760,3025463,2410297,2198552,353169,1845383,1456046,965017,126341,273651,1159650,1196482,174812,6042416,883238,50754,14542,4518,209287,2055,53.0,47.0,90.0,56.0,44.0
78.11736163413462,23.22420574380303,RAISEN,MADHYA PRADESH,446,1331597,700358,631239,820220,479093,341127,325713,251272,74441,194373,34499,1141,9931,87258,133315,6017,1195235,120331,1725,2262,253,10637,190,53.0,47.0,90.0,58.0,42.0
86.42385106186217,23.279849622355872,PURULIA,WEST BENGAL,340,2930115,1496996,1433119,1624905,1002058,622847,752652,653219,99433,189889,30675,3551,32862,104489,191057,6602,2373120,227249,8646,622,209,3052,309029,51.0,49.0,96.0,62.0,38.0
77.1242150430175,22.987223085275108,SEHORE,MADHYA PRADESH,445,1311332,683743,627589,780362,469208,311154,329647,270427,59220,212138,30868,1566,11166,100011,141356,6041,1163607,137980,1404,640,357,6232,66,52.0,48.0,92.0,60.0,40.0
85.36646104598938,23.33038931122825,RANCHI,JHARKHAND,364,2914253,1494937,1419316,1911433,1085244,826189,730982,420740,310242,350908,164237,22538,76565,247137,334055,34053,1612239,410759,193974,4826,932,2733,677445,51.0,49.0,95.0,57.0,43.0
87.13504197468778,23.13879795331214,BANKURA,WEST BENGAL,339,3596674,1838095,1758579,2232992,1299337,933655,991400,900515,90885,334670,45126,4273,34128,177819,297338,7898,3033581,290450,3865,386,260,2904,260694,51.0,49.0,96.0,58.0,42.0
84.67423642784892,23.474987845237205,LOHARDAGA,JHARKHAND,356,461790,232629,229161,259707,149568,110139,111484,96759,14725,28769,8016,351,2954,12504,32713,1102,112378,95012,16770,51,33,15,235987,50.0,50.0,99.0,58.0,42.0
73.62563380469099,22.722876355144884,PANCHMAHAL,GUJARAT,484,2390776,1226961,1163815,1440805,858054,582751,567601,463363,104238,398937,59096,3456,19753,90896,214889,9656,2220974,158513,2863,662,337,5236,131,51.0,49.0,95.0,60.0,40.0
79.97201926371841,23.237139749375217,JABALPUR,MADHYA PRADESH,451,2463289,1277278,1186011,1756468,980307,776161,624761,272284,352477,452023,192581,20443,58601,285248,274726,26487,2159065,203652,23142,13256,4320,33728,21010,52.0,48.0,93.0,56.0,44.0
84.5257342543509,23.10251151653947,GUMLA,JHARKHAND,366,1025213,514390,510823,559720,321795,237925,233074,216629,16445,31687,9108,831,7807,18701,55186,2181,309563,51429,202449,221,531,23,457468,50.0,50.0,99.0,57.0,43.0
74.11094236012453,22.8619181158536,DAHOD,GUJARAT,485,2127086,1068651,1058435,1007171,599035,408136,376504,323697,52807,241117,28030,1733,13497,41178,152144,5222,2045243,66353,9907,493,260,3331,114,50.0,50.0,99.0,59.0,41.0
76.4609357657055,22.743835746644205,DEWAS,MADHYA PRADESH,437,1563715,805359,758356,925369,550716,374653,376009,274995,101014,270457,59521,3518,16523,124826,168269,9017,1376591,174259,2355,2330,382,6497,72,52.0,48.0,94.0,60.0,40.0
81.6872101015666,23.057663118355148,ANUPPUR,MADHYA PRADESH,461,749237,379114,370123,436595,254120,182475,207713,147388,60325,81338,23388,1290,7266,41067,57032,2895,686524,21473,2132,606,86,1653,35434,51.0,49.0,98.0,58.0,42.0
74.66841505324601,22.889169417654447,JHABUA,MADHYA PRADESH,464,1025048,515023,510025,352081,214582,137499,235793,211080,24713,125411,16683,744,5591,22470,60130,2215,960925,15733,38423,141,65,8871,388,50.0,50.0,99.0,61.0,39.0
88.73194813907868,22.73045876090665,NORTH 24 PARGANAS,WEST BENGAL,337,10009781,5119389,4890392,7608693,4056046,3552647,2859140,1209337,1649803,1608749,791267,105185,307381,1151793,1475106,83803,7352769,2584684,26933,9394,5818,4452,2930,51.0,49.0,96.0,53.0,47.0
81.04526858891401,22.89379607009435,DINDORI,MADHYA PRADESH,453,704524,351913,352611,378714,222759,155955,227795,218021,9774,62372,4576,554,6447,13765,25956,1291,605435,6736,4238,260,61,687,84006,50.0,50.0,100.0,59.0,41.0
88.07075876890403,22.876684402012582,HOOGHLY,WEST BENGAL,338,5519145,2814653,2704492,4078388,2211777,1866611,1640038,992085,647953,965258,319815,31725,118459,628340,780325,24013,4574569,870204,7300,2662,1730,2160,49050,51.0,49.0,96.0,54.0,46.0
85.26102511566279,22.992480788922602,KHUNTI,JHARKHAND,365,531885,266335,265550,284575,164741,119834,135719,123245,12474,29157,3779,417,4747,11314,27125,1016,138863,13122,136438,69,245,148,241292,50.0,50.0,100.0,58.0,42.0
79.09238157580772,22.941623537198517,NARSINGHPUR,MADHYA PRADESH,452,1091854,568810,523044,718785,413491,305294,283718,230659,53059,172144,28462,1603,9751,71602,90668,4664,1038628,39048,914,997,262,8125,2873,52.0,48.0,92.0,58.0,42.0
75.1028960171803,22.500323251895793,DHAR,MADHYA PRADESH,438,2185793,1112725,1073068,1077338,638479,438859,515712,412348,103364,349639,75637,2388,18626,123750,183741,8080,2051219,116202,2261,1607,328,12199,88,51.0,49.0,96.0,59.0,41.0
83.85763937582368,22.797879314246888,JASHPUR,CHHATTISGARH,402,851669,424747,426922,495415,280656,214759,226392,205670,20722,76783,6628,567,5755,20512,35940,2442,629509,15336,189588,474,467,694,14835,50.0,50.0,101.0,57.0,43.0
75.78088205966374,22.71341136660899,INDORE,MADHYA PRADESH,439,3276697,1699627,1577070,2309130,1289631,1019499,788318,200371,587947,593576,417170,48691,111478,464337,479762,64865,2728225,415142,18523,25696,11496,71667,720,52.0,48.0,93.0,56.0,44.0
85.95652524856507,22.85254392306147,SARAIKELA-KHARSAWAN,JHARKHAND,369,1065056,544411,520645,612993,365332,247661,285687,217248,68439,138131,26118,2606,12081,60378,90836,4584,709016,63588,8113,1114,187,72,280469,51.0,49.0,96.0,60.0,40.0
80.512996793419,22.637884992074913,MANDLA,MADHYA PRADESH,454,1054905,525272,529633,604962,348033,256929,316932,279674,37258,143803,18413,912,9042,40591,51683,2246,849518,16558,12450,436,297,1789,170533,50.0,50.0,101.0,58.0,42.0
86.44354198568689,22.5865670293942,EAST SINGHBHUM,JHARKHAND,357,2293919,1176902,1117017,1507699,856526,651173,604663,262537,342126,382507,159644,22042,63985,228411,274111,32092,1550178,203999,30172,38544,892,1670,465367,51.0,49.0,95.0,57.0,43.0
78.00121837281222,22.59735636646817,HOSHANGABAD,MADHYA PRADESH,449,1241350,648725,592625,810644,469199,341445,315396,209650,105746,198076,61415,2871,14456,112371,138517,7335,1175203,52269,4453,3127,1550,3888,107,52.0,48.0,91.0,58.0,42.0
82.60788040307223,22.5377196511449,KORBA,CHHATTISGARH,404,1206640,612915,593725,748759,433391,315368,332653,206598,126055,202380,43357,4544,18004,95963,90312,8677,1133176,30195,21059,3666,897,753,15649,51.0,49.0,97.0,58.0,42.0
85.52060642132105,22.422928107777604,WEST SINGHBHUM,JHARKHAND,368,1502338,749385,752953,727561,439273,288288,400324,336928,63396,121955,19441,1959,12472,40486,76341,3704,423937,38103,87587,946,389,52,945864,50.0,50.0,100.0,60.0,40.0
88.06881625563486,22.518917153588532,HOWRAH,WEST BENGAL,341,4850029,2500819,2349210,3605206,1942824,1662382,1352697,483384,869313,796953,325053,30751,99261,539312,659579,22295,3535844,1270641,8666,4380,1258,9699,1265,52.0,48.0,94.0,54.0,46.0
84.55894829576803,22.580013723315112,SIMDEGA,JHARKHAND,367,599578,300309,299269,343483,191991,151492,155283,144169,11114,16865,3472,423,4649,7606,27504,1158,201524,15103,306601,51,753,114,73930,50.0,50.0,100.0,56.0,44.0
88.34636008826938,22.55633735695253,KOLKATA,WEST BENGAL,342,4496694,2356766,2139928,3588137,1926915,1661222,1308106,0,1308106,927602,623579,136618,252644,816141,857883,85605,3440290,926414,39758,13849,4771,21178,1452,52.0,48.0,91.0,54.0,46.0
85.65929272409194,24.4928850201255,KODERMA,JHARKHAND,348,716259,367222,349037,390249,238780,151469,151485,116714,34771,62318,11810,845,7195,28323,78836,2538,605138,107018,1221,944,32,980,269,51.0,49.0,95.0,61.0,39.0
85.41481465579307,24.056956935155572,HAZARIBAGH,JHARKHAND,360,1734495,890881,843614,1013249,596113,417136,381748,312983,68765,176888,23057,3532,18181,84424,201427,9803,1397227,281247,17137,1312,71,1676,34154,51.0,49.0,95.0,59.0,41.0
85.36660125757783,25.761898529080216,VAISHALI,BIHAR,220,3495021,1844535,1650486,1926740,1152576,774164,750811,699317,51494,70001,47300,4810,39564,101269,390123,11316,3152346,333980,2203,707,362,246,71,53.0,47.0,89.0,60.0,40.0
86.12853140499888,25.497676691805708,BEGUSARAI,BIHAR,222,2970541,1567660,1402881,1548673,918507,630166,733625,594377,139248,120373,49493,4644,43127,76761,334335,9821,2554330,407348,2209,402,229,276,57,53.0,47.0,89.0,59.0,41.0
87.09108448601755,25.268912451706992,BHAGALPUR,BIHAR,224,3037766,1615663,1422103,1573066,937669,635397,653161,522527,130634,174534,63241,6764,46929,117040,308044,8644,2487866,537098,3556,415,180,1050,32,53.0,47.0,88.0,60.0,40.0
86.13476795830493,25.15635618396889,LAKHISARAI,BIHAR,227,1000912,526345,474567,507270,305182,202088,207645,175882,31763,44491,12938,1186,8862,31048,95917,2415,956396,40886,487,140,52,78,52,53.0,47.0,90.0,60.0,40.0
85.83316834125034,25.12375820575769,SHEIKHPURA,BIHAR,228,636342,329743,306599,328676,196431,132245,132638,108293,24345,20065,6803,631,8873,16279,61568,1728,596102,37653,313,75,41,43,31,52.0,48.0,93.0,60.0,40.0
84.68672272527178,25.16641233666386,ARWAL,BIHAR,240,700843,363497,337346,386351,235279,151072,144294,134334,9960,2203,4176,413,6378,11482,63570,1386,634099,64259,390,59,323,74,60,52.0,48.0,93.0,61.0,39.0
85.01858244177957,25.15638767896001,JEHANABAD,BIHAR,239,1125313,585582,539731,618881,374412,244469,214792,186660,28132,27641,15507,1106,11302,32086,100130,2522,1045117,75742,691,148,248,60,58,52.0,48.0,92.0,60.0,40.0
85.44835614592438,25.227131618855243,NALANDA,BIHAR,229,2877653,1497060,1380593,1519933,919558,600375,616663,514141,102522,101378,43761,4156,43848,87070,273472,7955,2669775,198033,1978,393,414,561,64,52.0,48.0,92.0,60.0,40.0
85.22817574935097,25.454613067955624,PATNA,BIHAR,230,5838465,3078512,2759953,3459679,2028047,1431632,1210094,657991,552103,546859,321307,40692,132582,453344,662665,49821,5356075,439952,12551,4803,1062,2151,203,53.0,47.0,90.0,59.0,41.0
84.82061952058764,25.90335644079038,SARAN,BIHAR,219,3951862,2022821,1929041,2157454,1285767,871687,777622,701323,76299,94787,51822,4509,37442,128169,423960,10948,3534772,406449,2330,371,229,322,107,51.0,49.0,95.0,60.0,40.0
84.39397216549665,26.164157853099546,SIWAN,BIHAR,218,3330464,1675090,1655374,1930175,1115906,814269,674372,632514,41858,52935,42384,3834,37833,74071,401299,10891,2712635,608282,2618,369,407,359,86,50.0,50.0,99.0,58.0,42.0
85.32460287424514,26.149318411056854,MUZAFFARPUR,BIHAR,216,4801062,2527497,2273565,2509232,1487117,1022115,1119394,998694,120700,180651,87796,10290,73012,172027,547479,23333,4032773,745546,5149,933,288,382,98,53.0,47.0,90.0,59.0,41.0
86.90515129641412,25.81241625954313,MADHEPURA,BIHAR,213,2001762,1047559,954203,834577,517666,316911,510278,486278,24000,23236,12302,1397,23309,23209,182773,4560,1753829,241760,1342,170,60,133,81,52.0,48.0,91.0,62.0,38.0
87.36413665252074,26.198258304656072,ARARIA,BIHAR,209,2811569,1463333,1348236,1195768,727643,468125,703274,659061,44213,43290,17004,2561,29796,40387,240730,5041,1593525,1207442,4116,371,187,1910,63,52.0,48.0,92.0,61.0,39.0
86.80680882105342,26.239781013933104,SUPAUL,BIHAR,208,2229076,1155283,1073793,1033283,647672,385611,600102,572287,27815,51028,12111,1845,25078,26559,207212,4064,1809936,409251,3758,271,136,546,42,52.0,48.0,93.0,63.0,37.0
86.2207623835431,26.40125721328184,MADHUBANI,BIHAR,207,4487379,2329313,2158066,2155338,1340085,815253,1088786,1047552,41234,113281,47090,5319,65548,73851,486531,11636,3652168,818912,3262,564,328,442,169,52.0,48.0,93.0,62.0,38.0
87.40310111494794,25.81559718578149,PURNIA,BIHAR,211,3264619,1699370,1565249,1332326,805261,527065,798596,712847,85749,86058,33688,4170,33664,63200,258284,8390,1989420,1255641,7989,614,353,1450,650,52.0,48.0,92.0,60.0,40.0
83.22501981745972,22.926106578509717,SURGUJA,CHHATTISGARH,401,2359886,1193129,1166757,1187941,694686,493255,590763,525596,65167,253131,29433,2737,18983,74614,118767,8096,2126195,81442,97432,2303,1287,623,48295,51.0,49.0,98.0,58.0,42.0
77.46472695582607,28.766723872921787,GHAZIABAD,UTTAR PRADESH,140,4681645,2488834,2192811,3123264,1811397,1311867,1191723,355407,836316,695130,501592,78116,179552,592753,700485,119441,3414427,1186776,19026,23001,3487,16412,265,53.0,47.0,88.0,58.0,42.0
74.75999377316232,26.22847153245742,AJMER,RAJASTHAN,119,2583052,1324085,1258967,1526673,926268,600405,684254,409335,274919,393498,171799,13499,41732,250461,363250,24509,2201663,314159,10605,6799,417,45614,184,51.0,49.0,95.0,61.0,39.0
89.365004649797,26.293420252165426,COOCH BEHAR,WEST BENGAL,329,2819086,1451542,1367544,1850504,1028733,821771,900738,803407,97331,186195,49914,3534,34438,110969,215363,8121,2087766,720033,4122,449,445,1869,158,51.0,49.0,94.0,56.0,44.0
88.1576307525607,25.891718149952286,UTTAR DINAJPUR,WEST BENGAL,330,3007134,1551066,1456068,1489667,853495,636172,778250,683981,94269,199307,39138,2883,31210,105431,198832,8150,1482943,1501170,16702,477,432,1324,1622,52.0,48.0,94.0,57.0,43.0
78.59845276045252,25.80879033437415,DATIA,MADHYA PRADESH,422,786754,420157,366597,491445,303815,187630,203854,160453,43401,97696,17555,616,5251,55966,89056,2897,747693,28483,683,490,7923,453,10,53.0,47.0,87.0,62.0,38.0
73.88803241886731,25.223917519215558,RAJSAMAND,RAJASTHAN,123,1156597,581339,575258,619139,383334,235805,365676,304622,61054,193276,36073,1989,9222,80267,168164,7060,1105676,33677,759,260,100,14966,68,50.0,50.0,99.0,62.0,38.0
79.72910444728953,25.362688668853785,MAHOBA,UTTAR PRADESH,169,875958,466358,409600,488106,302283,185823,246823,198298,48525,42936,12874,1316,11298,35422,113025,5755,815142,57454,965,389,94,234,157,53.0,47.0,88.0,62.0,38.0
79.6679491430859,24.8047020585654,CHHATARPUR,MADHYA PRADESH,425,1762375,936121,826254,943033,572010,371023,470917,375869,95048,176056,36506,1880,15567,82967,180063,6206,1676918,70351,1980,968,250,10409,102,53.0,47.0,88.0,61.0,39.0
74.78333885833904,24.824111122250212,CHITTORGARH,RAJASTHAN,126,1544338,783171,761167,821825,514851,306974,455653,366780,88873,268172,59190,4941,16560,119801,223599,11261,1413163,97855,1274,1515,252,25843,136,51.0,49.0,97.0,63.0,37.0
80.19282441614554,24.416716002726506,PANNA,MADHYA PRADESH,426,1016520,533480,483040,552559,332140,220419,288923,256744,32179,76097,13285,653,8501,30800,82991,2219,974748,35214,418,186,37,4734,218,52.0,48.0,91.0,60.0,40.0
73.03246489477354,23.79719757416443,SABARKANTHA,GUJARAT,472,2428589,1244231,1184358,1578734,918625,660109,665533,544024,121509,438606,99037,5262,25425,180909,269423,22379,2260560,148563,6375,614,168,11110,52,51.0,49.0,95.0,58.0,42.0
69.90232339338563,23.64778490499409,KUTCH,GUJARAT,468,2092371,1096737,995634,1252319,739239,513080,739275,488293,250982,403294,140067,9631,31961,250397,339331,28788,1608921,442355,6192,6353,490,25312,98,52.0,48.0,91.0,59.0,41.0
71.60099322977521,22.77998453163941,SURENDRANAGAR,GUJARAT,475,1756268,909917,846351,1093626,643221,450405,500598,340788,159810,302068,77857,2975,15309,177591,246026,10088,1620282,109681,1419,512,312,22992,128,52.0,48.0,93.0,59.0,41.0
72.95092731154455,22.8369999987339,KHEDA,GUJARAT,483,2299885,1185727,1114158,1660243,942480,717763,622026,461479,160547,372226,99982,5710,24502,171342,218734,12788,2000884,264482,26629,1403,300,3479,82,52.0,48.0,94.0,57.0,43.0
72.78655559248233,22.46478211558705,ANAND,GUJARAT,482,2092745,1087224,1005521,1551253,874481,676772,621987,413078,208909,378310,147122,9902,32523,203467,244185,19352,1798794,250919,29789,1524,267,8591,142,52.0,48.0,92.0,56.0,44.0
87.94058562315394,26.292847493063487,KISHANGANJ,BIHAR,210,1690400,866970,823430,745056,439921,305135,445150,401793,43357,58718,11715,1093,14073,28736,130592,2436,531236,1149095,5783,398,183,1476,28,51.0,49.0,95.0,59.0,41.0
76.80397714232062,35.03791860130888,LEH,JAMMU AND KASHMIR,3,133487,78971,54516,93770,62834,30936,54394,36920,17474,17250,13645,574,2150,13597,13836,4271,22882,19057,658,1092,88635,103,54,59.0,41.0,69.0,67.0,33.0
76.49680197498007,33.89584648006676,KARGIL,JAMMU AND KASHMIR,4,140802,77785,63017,86236,56301,29935,48144,40370,7774,15824,3285,235,1005,8008,10562,1847,10341,108239,604,1171,20126,28,4,55.0,45.0,81.0,65.0,35.0
74.21414999577694,34.52482329621324,KUPWARA,JAMMU AND KASHMIR,1,870354,474190,396164,439654,282823,156831,181664,158438,23226,83071,15828,762,5256,26828,56495,2988,37128,823286,1700,5600,66,39,13,54.0,46.0,84.0,64.0,36.0
74.87201371860064,34.491067355250976,BANDIPORA,JAMMU AND KASHMIR,9,392232,207680,184552,185979,117058,68921,98076,80521,17555,45469,8868,985,3155,25399,34528,2237,8439,382006,572,555,44,17,2,53.0,47.0,89.0,63.0,37.0
74.30681593507543,34.1623621872265,BARAMULLA,JAMMU AND KASHMIR,8,1008039,534733,473306,545149,337170,207979,259475,210543,48932,138180,33022,3698,10645,75137,107269,10075,30621,959185,1497,14770,140,29,7,53.0,47.0,89.0,62.0,38.0
75.02853611471927,34.28064565447338,GANDERBAL,JAMMU AND KASHMIR,11,297446,158720,138726,143276,90581,52695,77346,63788,13558,38487,10410,878,2779,20350,27786,2313,5592,290581,406,486,25,8,4,53.0,47.0,87.0,63.0,37.0
75.32175049306719,33.827801897803845,ANANTNAG,JAMMU AND KASHMIR,14,1078692,559767,518925,545532,324417,221115,277733,207067,70666,114899,28984,2712,8612,67166,102683,7846,13180,1057005,1449,6140,55,7,7,52.0,48.0,93.0,59.0,41.0
75.96601797169897,33.55018371701321,KISHTWAR,JAMMU AND KASHMIR,18,230696,120165,110531,107506,68700,38806,78371,72378,5993,24067,4118,274,1651,9281,17702,850,93931,133225,277,450,2094,3,514,52.0,48.0,92.0,64.0,36.0
74.91768352117596,34.117153915582705,SRINAGAR,JAMMU AND KASHMIR,10,1236829,651124,585705,748584,431746,316838,262239,4518,257721,165403,138119,16413,33831,152945,157875,34586,42540,1177342,2746,12187,285,74,2,53.0,47.0,90.0,58.0,42.0
74.64063372682818,33.92431881062261,BUDGAM,JAMMU AND KASHMIR,2,753745,398041,355704,335649,207741,127908,187839,160649,27190,90190,15118,1999,5892,54170,72197,5091,10110,736054,1489,5559,47,6,2,53.0,47.0,89.0,62.0,38.0
75.01623866115648,33.938093159768556,PULWAMA,JAMMU AND KASHMIR,12,560440,293064,267376,293958,178326,115632,169223,147520,21703,73629,16828,1537,5293,45967,65162,6164,13840,535159,1109,9440,35,6,18,52.0,48.0,91.0,61.0,39.0
74.01656955028596,33.80199204793342,PUNCH,JAMMU AND KASHMIR,5,476835,251899,224936,261724,163333,98391,147408,132139,15269,62900,13160,346,3342,16022,36358,1731,32604,431279,958,11188,83,10,2,53.0,47.0,89.0,62.0,38.0
74.82198385828048,33.72971154181815,SHOPIYAN,JAMMU AND KASHMIR,13,266215,136480,129735,136500,80355,56145,80888,75616,5272,35282,3727,884,3440,19896,33786,3634,3116,262263,429,178,6,1,6,51.0,49.0,95.0,59.0,41.0
74.84737772017277,33.60262661242902,KULGAM,JAMMU AND KASHMIR,15,424483,217620,206863,209085,125052,84033,121130,95952,25178,47913,4301,838,3542,25825,49605,2421,4267,418076,460,1035,27,25,9,51.0,49.0,95.0,60.0,40.0
